요일,기상상태,도로형태,노면상태,사고유형,주소,연휴,년도,월,일,시간,설치장소,설치개수,CCTV설치대수,급지구분_1,급지구분_2,급지구분_3
토요일,맑음,기타 - 기타,건조,차대사람,달서구 성당동,1,2022,1,8,16,6.0,46.0,0.0,0.0,1.0,2.0
토요일,맑음,교차로 - 교차로안,건조,차대사람,동구 효목동,1,2022,1,8,18,4.0,1164.0,0.0,0.0,0.0,0.0
토요일,맑음,단일로 - 기타,건조,차대차,수성구 범어동,1,2022,1,8,18,12.0,0.0,0.0,1.0,3.0,0.0
토요일,맑음,단일로 - 기타,건조,차대차,남구 대명동,1,2022,1,8,19,62.0,5377.0,106.0,20.0,1.0,0.0
토요일,맑음,교차로 - 교차로횡단보도내,건조,차대사람,수성구 지산동,1,2022,1,8,19,7.0,0.0,0.0,0.0,0.0,2.0
토요일,맑음,교차로 - 교차로안,건조,차대차,달서구 호산동,1,2022,1,8,20,10.0,213.0,0.0,0.0,0.0,1.0
토요일,맑음,교차로 - 교차로안,건조,차대차,수성구 삼덕동,1,2022,1,8,21,1.0,0.0,0.0,0.0,0.0,1.0
토요일,맑음,단일로 - 기타,건조,차대차,북구 대현동,1,2022,1,8,21,4.0,332.0,9.0,8.0,9.0,0.0
토요일,맑음,교차로 - 교차로안,건조,차대차,북구 국우동,1,2022,1,8,21,6.0,174.0,16.0,0.0,0.0,0.0
토요일,맑음,단일로 - 기타,건조,차대차,동구 백안동,1,2022,1,8,23,3.0,200.0,0.0,0.0,0.0,0.0
토요일,맑음,교차로 - 교차로부근,건조,차대차,수성구 상동,1,2022,1,8,23,4.0,700.0,0.0,0.0,0.0,0.0
일요일,맑음,단일로 - 기타,건조,차대차,달서구 용산동,1,2022,1,9,0,33.0,480.0,0.0,0.0,2.0,2.0
일요일,맑음,교차로 - 교차로안,건조,차대차,달서구 호림동,1,2022,1,9,1,5.0,4.0,0.0,0.0,0.0,3.0
일요일,맑음,교차로 - 교차로부근,건조,차대차,남구 봉덕동,1,2022,1,9,8,24.0,1424.0,34.0,9.0,3.0,0.0
일요일,맑음,단일로 - 기타,건조,차대차,달서구 장동,1,2022,1,9,8,1.0,210.0,0.0,0.0,0.0,1.0
일요일,맑음,단일로 - 기타,건조,차대차,남구 봉덕동,1,2022,1,9,10,24.0,1424.0,34.0,9.0,3.0,0.0
일요일,맑음,단일로 - 기타,건조,차대차,달서구 상인동,1,2022,1,9,12,30.0,843.0,0.0,0.0,0.0,5.0
일요일,맑음,단일로 - 기타,건조,차대차,달서구 호산동,1,2022,1,9,12,10.0,213.0,0.0,0.0,0.0,1.0
일요일,맑음,기타 - 기타,건조,차대차,달서구 장기동,1,2022,1,9,14,11.0,335.0,0.0,0.0,2.0,1.0
일요일,맑음,교차로 - 교차로안,건조,차대차,달서구 이곡동,1,2022,1,9,14,23.0,404.0,0.0,0.0,1.0,1.0
일요일,맑음,교차로 - 교차로부근,건조,차대차,수성구 대흥동,1,2022,1,9,15,0.0,0.0,0.0,0.0,0.0,0.0
일요일,맑음,교차로 - 교차로부근,건조,차대차,수성구 수성동4가,1,2022,1,9,16,1.0,0.0,0.0,1.0,0.0,0.0
일요일,맑음,교차로 - 교차로부근,건조,차대차,달서구 대천동,1,2022,1,9,16,7.0,108.0,0.0,0.0,0.0,0.0
일요일,맑음,단일로 - 기타,건조,차대차,동구 도동,1,2022,1,9,17,1.0,312.0,0.0,0.0,0.0,2.0
일요일,맑음,교차로 - 교차로안,건조,차대차,동구 효목동,1,2022,1,9,17,4.0,1164.0,0.0,0.0,0.0,0.0
일요일,맑음,단일로 - 기타,건조,차량단독,동구 효목동,1,2022,1,9,17,4.0,1164.0,0.0,0.0,0.0,0.0
일요일,맑음,기타 - 기타,건조,차대차,달성군 가창면,1,2022,1,9,17,17.0,1123.0,0.0,0.0,0.0,2.0
일요일,맑음,교차로 - 교차로안,건조,차대차,북구 구암동,1,2022,1,9,18,11.0,273.0,36.0,0.0,0.0,7.0
일요일,맑음,교차로 - 교차로안,건조,차대차,달서구 송현동,1,2022,1,9,19,17.0,1365.0,0.0,0.0,7.0,7.0
일요일,맑음,교차로 - 교차로안,건조,차대차,달성군 다사읍,1,2022,1,9,20,52.0,876.0,4.0,0.0,0.0,2.0
일요일,맑음,교차로 - 교차로부근,건조,차대차,북구 대현동,1,2022,1,9,22,4.0,332.0,9.0,8.0,9.0,0.0
월요일,맑음,단일로 - 기타,건조,차대차,북구 노원동3가,0,2022,1,10,3,2.0,671.0,0.0,0.0,15.0,14.0
월요일,맑음,교차로 - 교차로횡단보도내,건조,차대차,수성구 만촌동,0,2022,1,10,6,15.0,0.0,0.0,0.0,0.0,3.0
월요일,맑음,단일로 - 지하차도(도로)내,건조,차대차,북구 팔달동,0,2022,1,10,6,6.0,131.0,6.0,0.0,0.0,1.0
월요일,맑음,단일로 - 기타,건조,차대차,달서구 도원동,0,2022,1,10,8,13.0,91.0,0.0,0.0,0.0,2.0
월요일,맑음,교차로 - 교차로안,건조,차대차,서구 원대동1가,0,2022,1,10,8,3.0,0.0,0.0,3.0,0.0,1.0
월요일,맑음,교차로 - 교차로부근,건조,차대차,달서구 이곡동,0,2022,1,10,8,23.0,404.0,0.0,0.0,1.0,1.0
월요일,맑음,교차로 - 교차로부근,건조,차대차,남구 봉덕동,0,2022,1,10,10,24.0,1424.0,34.0,9.0,3.0,0.0
월요일,맑음,교차로 - 교차로안,건조,차대차,동구 서호동,0,2022,1,10,10,0.0,151.0,0.0,0.0,0.0,0.0
월요일,맑음,단일로 - 기타,건조,차대차,수성구 범어동,0,2022,1,10,11,12.0,0.0,0.0,1.0,3.0,0.0
월요일,맑음,단일로 - 기타,건조,차대사람,수성구 황금동,0,2022,1,10,11,9.0,0.0,0.0,0.0,2.0,1.0
월요일,맑음,교차로 - 교차로안,건조,차대차,달서구 대곡동,0,2022,1,10,11,13.0,136.0,0.0,0.0,0.0,0.0
월요일,맑음,단일로 - 기타,건조,차대차,남구 대명동,0,2022,1,10,12,62.0,5377.0,106.0,20.0,1.0,0.0
월요일,맑음,단일로 - 기타,건조,차대사람,수성구 수성동2가,0,2022,1,10,12,1.0,0.0,0.0,0.0,0.0,0.0
월요일,맑음,단일로 - 기타,건조,차대차,달서구 본동,0,2022,1,10,12,8.0,290.0,0.0,0.0,0.0,2.0
월요일,맑음,교차로 - 교차로안,건조,차대차,달성군 다사읍,0,2022,1,10,13,52.0,876.0,4.0,0.0,0.0,2.0
월요일,맑음,단일로 - 기타,건조,차대차,북구 침산동,0,2022,1,10,13,16.0,732.0,23.0,8.0,15.0,2.0
월요일,맑음,단일로 - 기타,건조,차대차,북구 읍내동,0,2022,1,10,13,7.0,369.0,49.0,0.0,13.0,2.0
월요일,맑음,단일로 - 기타,건조,차대차,달성군 현풍읍,0,2022,1,10,14,15.0,0.0,0.0,0.0,0.0,0.0
월요일,맑음,교차로 - 교차로안,건조,차대차,북구 태전동,0,2022,1,10,15,9.0,306.0,50.0,0.0,14.0,1.0
월요일,맑음,교차로 - 교차로안,건조,차대차,수성구 범어동,0,2022,1,10,16,12.0,0.0,0.0,1.0,3.0,0.0
월요일,맑음,단일로 - 기타,건조,차대사람,북구 산격동,0,2022,1,10,16,12.0,968.0,34.0,0.0,29.0,13.0
월요일,맑음,단일로 - 기타,건조,차대차,북구 팔달동,0,2022,1,10,17,6.0,131.0,6.0,0.0,0.0,1.0
월요일,맑음,교차로 - 교차로안,건조,차대사람,남구 대명동,0,2022,1,10,18,62.0,5377.0,106.0,20.0,1.0,0.0
월요일,맑음,단일로 - 기타,건조,차량단독,서구 이현동,0,2022,1,10,18,3.0,0.0,0.0,0.0,0.0,1.0
월요일,맑음,교차로 - 교차로횡단보도내,건조,차대차,달서구 본리동,0,2022,1,10,18,11.0,258.0,0.0,0.0,3.0,1.0
월요일,맑음,교차로 - 교차로부근,건조,차대차,수성구 욱수동,0,2022,1,10,19,0.0,0.0,0.0,0.0,0.0,1.0
월요일,맑음,교차로 - 교차로안,건조,차대차,남구 대명동,0,2022,1,10,20,62.0,5377.0,106.0,20.0,1.0,0.0
월요일,맑음,교차로 - 교차로부근,건조,차대차,달성군 다사읍,0,2022,1,10,20,52.0,876.0,4.0,0.0,0.0,2.0
월요일,맑음,교차로 - 교차로안,건조,차대차,서구 내당동,0,2022,1,10,20,8.0,0.0,0.0,0.0,18.0,0.0
월요일,맑음,단일로 - 기타,건조,차대차,북구 국우동,0,2022,1,10,20,6.0,174.0,16.0,0.0,0.0,0.0
월요일,맑음,교차로 - 교차로부근,건조,차대차,북구 노원동3가,0,2022,1,10,21,2.0,671.0,0.0,0.0,15.0,14.0
월요일,맑음,단일로 - 기타,건조,차대차,달서구 두류동,0,2022,1,10,21,12.0,1290.0,0.0,0.0,3.0,3.0
월요일,맑음,교차로 - 교차로횡단보도내,건조,차대차,동구 신천동,0,2022,1,10,22,11.0,1039.0,0.0,7.0,0.0,0.0
월요일,맑음,교차로 - 교차로횡단보도내,건조,차대차,수성구 연호동,0,2022,1,10,22,0.0,0.0,0.0,0.0,0.0,0.0
화요일,맑음,단일로 - 기타,건조,차대차,수성구 매호동,0,2022,1,11,1,2.0,0.0,0.0,0.0,1.0,0.0
화요일,맑음,교차로 - 교차로안,건조,차대사람,달성군 논공읍,0,2022,1,11,7,18.0,1153.0,4.0,0.0,0.0,29.0
화요일,맑음,기타 - 기타,건조,차대차,달서구 월암동,0,2022,1,11,8,3.0,96.0,0.0,0.0,0.0,8.0
화요일,맑음,교차로 - 교차로부근,건조,차대차,달서구 진천동,0,2022,1,11,8,9.0,627.0,0.0,0.0,1.0,3.0
화요일,맑음,교차로 - 교차로부근,건조,차대차,북구 읍내동,0,2022,1,11,8,7.0,369.0,49.0,0.0,13.0,2.0
화요일,맑음,단일로 - 기타,건조,차량단독,남구 대명동,0,2022,1,11,10,62.0,5377.0,106.0,20.0,1.0,0.0
화요일,맑음,기타 - 기타,건조,차대차,달서구 진천동,0,2022,1,11,12,9.0,627.0,0.0,0.0,1.0,3.0
화요일,맑음,교차로 - 교차로안,건조,차대차,중구 태평로3가,0,2022,1,11,12,1.0,47.0,0.0,1.0,0.0,0.0
화요일,맑음,교차로 - 교차로부근,건조,차대차,서구 중리동,0,2022,1,11,13,8.0,0.0,0.0,0.0,0.0,11.0
화요일,맑음,교차로 - 교차로안,건조,차대차,수성구 사월동,0,2022,1,11,14,0.0,0.0,0.0,0.0,0.0,0.0
화요일,맑음,단일로 - 기타,건조,차대차,달성군 화원읍,0,2022,1,11,14,39.0,940.0,18.0,0.0,0.0,14.0
화요일,맑음,단일로 - 기타,건조,차대차,중구 삼덕동2가,0,2022,1,11,14,3.0,150.0,9.0,16.0,0.0,0.0
화요일,맑음,주차장 - 주차장,건조,차대차,남구 봉덕동,0,2022,1,11,15,24.0,1424.0,34.0,9.0,3.0,0.0
화요일,맑음,단일로 - 기타,건조,차대차,동구 신천동,0,2022,1,11,17,11.0,1039.0,0.0,7.0,0.0,0.0
화요일,맑음,단일로 - 기타,건조,차대사람,수성구 만촌동,0,2022,1,11,17,15.0,0.0,0.0,0.0,0.0,3.0
화요일,맑음,교차로 - 교차로부근,건조,차대차,동구 동호동,0,2022,1,11,18,1.0,205.0,0.0,0.0,0.0,1.0
화요일,맑음,교차로 - 교차로안,건조,차대차,동구 지저동,0,2022,1,11,18,1.0,420.0,0.0,0.0,0.0,3.0
화요일,맑음,단일로 - 기타,건조,차대차,북구 칠성동2가,0,2022,1,11,18,3.0,268.0,20.0,20.0,0.0,0.0
화요일,맑음,단일로 - 기타,건조,차대차,서구 내당동,0,2022,1,11,18,8.0,0.0,0.0,0.0,18.0,0.0
화요일,맑음,단일로 - 기타,건조,차대사람,중구 향촌동,0,2022,1,11,19,0.0,28.0,0.0,2.0,0.0,0.0
화요일,흐림,교차로 - 교차로부근,건조,차대차,달서구 두류동,0,2022,1,11,19,12.0,1290.0,0.0,0.0,3.0,3.0
화요일,맑음,교차로 - 교차로부근,건조,차대차,남구 대명동,0,2022,1,11,20,62.0,5377.0,106.0,20.0,1.0,0.0
화요일,맑음,단일로 - 기타,건조,차대차,수성구 욱수동,0,2022,1,11,20,0.0,0.0,0.0,0.0,0.0,1.0
화요일,맑음,단일로 - 기타,건조,차대사람,수성구 범물동,0,2022,1,11,20,7.0,0.0,0.0,0.0,0.0,0.0
화요일,맑음,교차로 - 교차로부근,건조,차대차,달성군 현풍읍,0,2022,1,11,20,15.0,0.0,0.0,0.0,0.0,0.0
화요일,맑음,교차로 - 교차로부근,건조,차대차,달서구 본리동,0,2022,1,11,20,11.0,258.0,0.0,0.0,3.0,1.0
화요일,맑음,단일로 - 기타,건조,차대차,서구 상리동,0,2022,1,11,21,1.0,0.0,0.0,0.0,0.0,4.0
화요일,맑음,단일로 - 기타,건조,차대사람,동구 신암동,0,2022,1,11,21,12.0,2064.0,0.0,0.0,1.0,0.0
화요일,맑음,단일로 - 기타,건조,차대차,수성구 만촌동,0,2022,1,11,21,15.0,0.0,0.0,0.0,0.0,3.0
수요일,맑음,단일로 - 기타,건조,차대사람,동구 율하동,0,2022,1,12,1,8.0,407.0,0.0,0.0,0.0,4.0
수요일,맑음,단일로 - 교량,건조,차대차,동구 검사동,0,2022,1,12,5,0.0,360.0,0.0,0.0,0.0,0.0
수요일,맑음,교차로 - 교차로안,건조,차대차,북구 매천동,0,2022,1,12,7,3.0,138.0,14.0,0.0,0.0,0.0
수요일,맑음,교차로 - 교차로안,건조,차대차,수성구 성동,0,2022,1,12,8,0.0,0.0,0.0,0.0,0.0,0.0
수요일,맑음,기타 - 기타,건조,차대차,달성군 논공읍,0,2022,1,12,8,18.0,1153.0,4.0,0.0,0.0,29.0
수요일,맑음,단일로 - 기타,건조,차대차,동구 신암동,0,2022,1,12,10,12.0,2064.0,0.0,0.0,1.0,0.0
수요일,맑음,교차로 - 교차로안,건조,차대차,동구 신암동,0,2022,1,12,11,12.0,2064.0,0.0,0.0,1.0,0.0
수요일,맑음,단일로 - 기타,건조,차대차,수성구 노변동,0,2022,1,12,12,0.0,0.0,0.0,0.0,1.0,1.0
수요일,맑음,단일로 - 기타,건조,차대차,수성구 범어동,0,2022,1,12,12,12.0,0.0,0.0,1.0,3.0,0.0
수요일,맑음,단일로 - 기타,건조,차대차,동구 신암동,0,2022,1,12,13,12.0,2064.0,0.0,0.0,1.0,0.0
수요일,맑음,단일로 - 기타,건조,차대차,달서구 진천동,0,2022,1,12,13,9.0,627.0,0.0,0.0,1.0,3.0
수요일,맑음,교차로 - 교차로횡단보도내,건조,차대차,남구 대명동,0,2022,1,12,15,62.0,5377.0,106.0,20.0,1.0,0.0
수요일,맑음,기타 - 기타,건조,차대차,동구 효목동,0,2022,1,12,15,4.0,1164.0,0.0,0.0,0.0,0.0
수요일,맑음,교차로 - 교차로부근,건조,차대사람,서구 내당동,0,2022,1,12,15,8.0,0.0,0.0,0.0,18.0,0.0
수요일,맑음,교차로 - 교차로안,건조,차대차,동구 각산동,0,2022,1,12,16,2.0,139.0,0.0,0.0,0.0,0.0
수요일,맑음,단일로 - 기타,건조,차대차,수성구 수성동2가,0,2022,1,12,16,1.0,0.0,0.0,0.0,0.0,0.0
수요일,맑음,단일로 - 기타,건조,차대차,달서구 성당동,0,2022,1,12,16,6.0,46.0,0.0,0.0,1.0,2.0
수요일,맑음,단일로 - 기타,건조,차대차,달성군 다사읍,0,2022,1,12,17,52.0,876.0,4.0,0.0,0.0,2.0
수요일,맑음,단일로 - 기타,건조,차대차,남구 봉덕동,0,2022,1,12,18,24.0,1424.0,34.0,9.0,3.0,0.0
수요일,맑음,단일로 - 기타,건조,차대사람,달서구 유천동,0,2022,1,12,18,10.0,65.0,0.0,0.0,0.0,0.0
수요일,맑음,단일로 - 기타,건조,차대차,서구 내당동,0,2022,1,12,19,8.0,0.0,0.0,0.0,18.0,0.0
수요일,맑음,교차로 - 교차로안,건조,차대차,수성구 만촌동,0,2022,1,12,21,15.0,0.0,0.0,0.0,0.0,3.0
수요일,맑음,교차로 - 교차로안,건조,차대차,달서구 대곡동,0,2022,1,12,21,13.0,136.0,0.0,0.0,0.0,0.0
수요일,맑음,교차로 - 교차로횡단보도내,건조,차대사람,달서구 이곡동,0,2022,1,12,21,23.0,404.0,0.0,0.0,1.0,1.0
목요일,맑음,교차로 - 교차로안,건조,차대차,달서구 도원동,0,2022,1,13,5,13.0,91.0,0.0,0.0,0.0,2.0
목요일,맑음,단일로 - 기타,건조,차대차,북구 산격동,0,2022,1,13,6,12.0,968.0,34.0,0.0,29.0,13.0
목요일,맑음,단일로 - 기타,건조,차대차,수성구 상동,0,2022,1,13,7,4.0,700.0,0.0,0.0,0.0,0.0
목요일,맑음,교차로 - 교차로부근,건조,차대차,수성구 신매동,0,2022,1,13,7,11.0,0.0,0.0,0.0,2.0,1.0
목요일,맑음,단일로 - 기타,건조,차대차,수성구 수성동1가,0,2022,1,13,8,4.0,0.0,0.0,0.0,0.0,0.0
목요일,맑음,교차로 - 교차로부근,건조,차대차,서구 평리동,0,2022,1,13,8,12.0,0.0,0.0,0.0,12.0,9.0
목요일,맑음,단일로 - 기타,건조,차대차,북구 침산동,0,2022,1,13,9,16.0,732.0,23.0,8.0,15.0,2.0
목요일,맑음,단일로 - 기타,건조,차대차,수성구 범어동,0,2022,1,13,10,12.0,0.0,0.0,1.0,3.0,0.0
목요일,맑음,교차로 - 교차로안,건조,차대차,달서구 송현동,0,2022,1,13,10,17.0,1365.0,0.0,0.0,7.0,7.0
목요일,맑음,교차로 - 교차로부근,건조,차대차,달서구 상인동,0,2022,1,13,10,30.0,843.0,0.0,0.0,0.0,5.0
목요일,맑음,단일로 - 기타,건조,차대차,중구 동인동2가,0,2022,1,13,10,2.0,75.0,0.0,6.0,0.0,0.0
목요일,맑음,기타 - 기타,건조,차대사람,달성군 화원읍,0,2022,1,13,11,39.0,940.0,18.0,0.0,0.0,14.0
목요일,맑음,교차로 - 교차로부근,건조,차대차,수성구 범어동,0,2022,1,13,12,12.0,0.0,0.0,1.0,3.0,0.0
목요일,맑음,단일로 - 기타,건조,차대차,달서구 본리동,0,2022,1,13,12,11.0,258.0,0.0,0.0,3.0,1.0
목요일,맑음,단일로 - 기타,건조,차대사람,중구 동성로3가,0,2022,1,13,12,2.0,29.0,0.0,3.0,0.0,0.0
목요일,맑음,기타 - 기타,건조,차대차,달서구 죽전동,0,2022,1,13,12,2.0,399.0,0.0,0.0,3.0,1.0
목요일,맑음,교차로 - 교차로부근,건조,차대차,달서구 성당동,0,2022,1,13,12,6.0,46.0,0.0,0.0,1.0,2.0
목요일,맑음,단일로 - 기타,건조,차대사람,동구 효목동,0,2022,1,13,13,4.0,1164.0,0.0,0.0,0.0,0.0
목요일,맑음,단일로 - 고가도로위,건조,차대차,서구 상리동,0,2022,1,13,13,1.0,0.0,0.0,0.0,0.0,4.0
목요일,맑음,단일로 - 기타,건조,차대차,동구 신암동,0,2022,1,13,14,12.0,2064.0,0.0,0.0,1.0,0.0
목요일,맑음,단일로 - 기타,건조,차대차,동구 동호동,0,2022,1,13,14,1.0,205.0,0.0,0.0,0.0,1.0
목요일,맑음,단일로 - 기타,건조,차대차,동구 신암동,0,2022,1,13,15,12.0,2064.0,0.0,0.0,1.0,0.0
목요일,맑음,단일로 - 기타,건조,차대차,수성구 두산동,0,2022,1,13,15,4.0,473.0,0.0,0.0,0.0,0.0
목요일,맑음,교차로 - 교차로부근,건조,차대차,북구 매천동,0,2022,1,13,15,3.0,138.0,14.0,0.0,0.0,0.0
목요일,맑음,교차로 - 교차로안,건조,차대차,동구 신천동,0,2022,1,13,17,11.0,1039.0,0.0,7.0,0.0,0.0
목요일,맑음,단일로 - 기타,건조,차대차,달서구 호산동,0,2022,1,13,17,10.0,213.0,0.0,0.0,0.0,1.0
목요일,맑음,교차로 - 교차로부근,건조,차대차,북구 금호동,0,2022,1,13,17,3.0,28.0,0.0,0.0,0.0,0.0
목요일,맑음,교차로 - 교차로안,건조,차대차,동구 지저동,0,2022,1,13,18,1.0,420.0,0.0,0.0,0.0,3.0
목요일,맑음,교차로 - 교차로안,건조,차대차,수성구 시지동,0,2022,1,13,18,4.0,0.0,0.0,0.0,0.0,0.0
목요일,맑음,단일로 - 기타,건조,차대차,중구 남산동,0,2022,1,13,18,12.0,1474.0,61.0,12.0,0.0,0.0
목요일,맑음,단일로 - 기타,건조,차대차,수성구 범어동,0,2022,1,13,19,12.0,0.0,0.0,1.0,3.0,0.0
목요일,맑음,단일로 - 기타,건조,차대차,달서구 이곡동,0,2022,1,13,19,23.0,404.0,0.0,0.0,1.0,1.0
목요일,맑음,단일로 - 기타,건조,차대차,달서구 대천동,0,2022,1,13,20,7.0,108.0,0.0,0.0,0.0,0.0
목요일,맑음,단일로 - 기타,건조,차대차,수성구 시지동,0,2022,1,13,21,4.0,0.0,0.0,0.0,0.0,0.0
목요일,맑음,교차로 - 교차로안,건조,차대차,수성구 두산동,0,2022,1,13,21,4.0,473.0,0.0,0.0,0.0,0.0
목요일,맑음,기타 - 기타,건조,차대차,달성군 현풍읍,0,2022,1,13,21,15.0,0.0,0.0,0.0,0.0,0.0
목요일,맑음,교차로 - 교차로부근,건조,차대차,동구 지저동,0,2022,1,13,22,1.0,420.0,0.0,0.0,0.0,3.0
금요일,맑음,단일로 - 기타,건조,차대차,남구 대명동,0,2022,1,14,0,62.0,5377.0,106.0,20.0,1.0,0.0
금요일,맑음,교차로 - 교차로횡단보도내,건조,차대사람,북구 복현동,0,2022,1,14,6,10.0,534.0,32.0,0.0,9.0,5.0
금요일,맑음,단일로 - 기타,건조,차대차,달서구 용산동,0,2022,1,14,6,33.0,480.0,0.0,0.0,2.0,2.0
금요일,맑음,교차로 - 교차로안,건조,차대차,달서구 호산동,0,2022,1,14,6,10.0,213.0,0.0,0.0,0.0,1.0
금요일,맑음,교차로 - 교차로횡단보도내,건조,차대사람,동구 율하동,0,2022,1,14,8,8.0,407.0,0.0,0.0,0.0,4.0
금요일,맑음,교차로 - 교차로부근,건조,차대차,남구 봉덕동,0,2022,1,14,10,24.0,1424.0,34.0,9.0,3.0,0.0
금요일,맑음,단일로 - 기타,건조,차대차,북구 산격동,0,2022,1,14,10,12.0,968.0,34.0,0.0,29.0,13.0
금요일,맑음,단일로 - 기타,건조,차대차,중구 남산동,0,2022,1,14,10,12.0,1474.0,61.0,12.0,0.0,0.0
금요일,맑음,단일로 - 기타,건조,차량단독,동구 신기동,0,2022,1,14,11,1.0,239.0,0.0,0.0,0.0,2.0
금요일,맑음,교차로 - 교차로안,건조,차대차,동구 방촌동,0,2022,1,14,11,4.0,917.0,0.0,0.0,0.0,2.0
금요일,흐림,단일로 - 기타,서리/결빙,차대차,수성구 만촌동,0,2022,1,14,11,15.0,0.0,0.0,0.0,0.0,3.0
금요일,맑음,기타 - 기타,건조,차대차,달서구 상인동,0,2022,1,14,11,30.0,843.0,0.0,0.0,0.0,5.0
금요일,맑음,교차로 - 교차로안,건조,차대차,북구 노원동3가,0,2022,1,14,11,2.0,671.0,0.0,0.0,15.0,14.0
금요일,맑음,단일로 - 기타,건조,차대차,북구 침산동,0,2022,1,14,11,16.0,732.0,23.0,8.0,15.0,2.0
금요일,맑음,단일로 - 기타,건조,차대차,달서구 두류동,0,2022,1,14,12,12.0,1290.0,0.0,0.0,3.0,3.0
금요일,맑음,교차로 - 교차로횡단보도내,건조,차대차,달서구 감삼동,0,2022,1,14,12,12.0,932.0,0.0,0.0,1.0,3.0
금요일,맑음,교차로 - 교차로부근,건조,차대사람,수성구 성동,0,2022,1,14,13,0.0,0.0,0.0,0.0,0.0,0.0
금요일,맑음,교차로 - 교차로안,건조,차대차,수성구 만촌동,0,2022,1,14,14,15.0,0.0,0.0,0.0,0.0,3.0
금요일,맑음,단일로 - 기타,건조,차량단독,수성구 상동,0,2022,1,14,14,4.0,700.0,0.0,0.0,0.0,0.0
금요일,맑음,단일로 - 기타,건조,차대차,북구 칠성동2가,0,2022,1,14,14,3.0,268.0,20.0,20.0,0.0,0.0
금요일,맑음,교차로 - 교차로안,건조,차대차,중구 봉산동,0,2022,1,14,14,4.0,214.0,18.0,11.0,0.0,0.0
금요일,맑음,교차로 - 교차로안,건조,차대차,수성구 만촌동,0,2022,1,14,15,15.0,0.0,0.0,0.0,0.0,3.0
금요일,맑음,교차로 - 교차로부근,건조,차대차,북구 산격동,0,2022,1,14,16,12.0,968.0,34.0,0.0,29.0,13.0
금요일,맑음,교차로 - 교차로부근,건조,차대차,북구 구암동,0,2022,1,14,17,11.0,273.0,36.0,0.0,0.0,7.0
